corrected_grade,COURSE_NAME,COURSE_NUMBER,date_of_pull,grade_type,inc_reason,LETTER_GRADE,SIS_SECTION_ID,stu_crs_lookup,STUDENT_ID,Max. ADDL_EXPECTED_PCNT,Max. COG_SKILL_PCNT,Max. CONCEPT_PCNT,Max. NUM_PROJECTS_OVERDUE,Max. OVERALL_SCORE,Max. POWER_EXPECTED_PCNT
C-,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,70088_2017-08-15,70073 C220,70073,0,75,72,0,72,100
B-,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70159_2017-08-15,70073 D300,70073,0,84,,0,80,100
F,Introduction to Psychological Science,G101,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[X] Ovrdue Proj?[X],I,81398_2017-08-15,70073 G101,70073,0,68,,1,69,100
P,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81394_2017-08-15,70073 I300,70073,0,92,,0,85,100
A,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70161_2017-08-15,70074 A200,70074,26,100,,0,93,100
A+,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,70131_2017-08-15,70074 B200,70074,100,98,,0,99,100
A-,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70088_2017-08-15,70074 C220,70074,66,90,93,0,91,100
A,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70159_2017-08-15,70074 D300,70074,50,100,,0,96,100
P,Internship,I139,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81391_2017-08-15,70074 I139,70074,100,95,,0,97,100
C+,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,70171_2017-08-15,70076 A200,70076,13,81,,0,79,100
B,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,70111_2017-08-15,70076 B200,70076,66,84,,0,86,100
B-,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70088_2017-08-15,70076 C220,70076,16,82,85,0,81,100
A-,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70159_2017-08-15,70076 D300,70076,0,100,,0,91,100
P,Internship,I139,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,81391_2017-08-15,70076 I139,70076,100,81,,0,87,100
I,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,70170_2017-08-15,70079 A200,70079,0,70,,1,69,93
I,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,70047_2017-08-15,70079 B200,70079,0,72,,0,64,66
I,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,70088_2017-08-15,70079 C220,70079,0,82,77,0,70,70
I,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,70050_2017-08-15,70079 D300,70079,0,90,,0,79,77
B-,K2-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70059_2017-08-15,70079 E200,70079,0,,,0,81,100
P,Wilderness Perspectives,I108,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81390_2017-08-15,70079 I108,70079,100,78,,0,85,100
C-,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,70131_2017-08-15,70080 B200,70080,0,70,,0,70,100
C-,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,70030_2017-08-15,70080 C220,70080,0,70,70,0,70,100
B-,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70072_2017-08-15,70080 D300,70080,0,84,,0,80,100
,Dance and Performance (E),F537,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,81653_2017-08-15,70080 F537,70080,100,,,0,,100
,Dance and Performance (E),F537,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,81654_2017-08-15,70080 F537,70080,100,,,0,,100
C,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,70161_2017-08-15,70081 A200,70081,0,78,,0,76,100
C,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,70111_2017-08-15,70081 B200,70081,0,76,,0,74,100
I,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,70113_2017-08-15,70081 C220,70081,0,73,64,0,64,80
I,K2-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,70027_2017-08-15,70081 D100,70081,0,85,,0,78,88
I,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,81396_2017-08-15,70081 F502,70081,100,81,,0,81,80
P,Identities (HS) (E),I289,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,82692_2017-08-15,70081 I289,70081,,,,0,95,
A-,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70161_2017-08-15,70082 A200,70082,26,98,,0,92,100
B+,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,70111_2017-08-15,70082 B200,70082,0,95,,0,88,100
B+,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,70088_2017-08-15,70082 C220,70082,0,100,89,0,87,100
A-,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70132_2017-08-15,70082 D300,70082,0,100,,0,91,100
A+,Intermediate Visual Arts East Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81395_2017-08-15,70082 F503,70082,100,97,,0,98,100
P,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81394_2017-08-15,70082 I300,70082,33,100,,0,94,100
I,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,70176_2017-08-15,70083 A200,70083,0,70,,0,64,73
I,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,70047_2017-08-15,70083 B200,70083,0,72,,0,67,77
C,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,70113_2017-08-15,70083 C220,70083,0,80,70,0,73,100
B,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,70159_2017-08-15,70083 D300,70083,0,89,,0,83,100
B-,K2-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70127_2017-08-15,70083 E200,70083,0,,,0,81,100
A-,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81396_2017-08-15,70083 F502,70083,100,88,,0,92,100
,Dance and Performance (E),F537,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,81654_2017-08-15,70083 F537,70083,100,,,0,,100
B-,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70171_2017-08-15,70086 A200,70086,20,81,,0,80,100
B+,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,70047_2017-08-15,70086 B200,70086,100,83,,0,88,100
B-,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70113_2017-08-15,70086 C220,70086,33,88,73,0,80,100
B-,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70159_2017-08-15,70086 D300,70086,0,84,,0,80,100
B-,K2-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70127_2017-08-15,70086 E200,70086,33,,,0,80,100
,Dance and Performance (E),F537,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,81653_2017-08-15,70086 F537,70086,,,,0,,
P,Identities (HS) (E),I289,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,82692_2017-08-15,70086 I289,70086,,,,0,78,
B-,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70170_2017-08-15,70087 A200,70087,6,85,,0,81,100
B,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,70131_2017-08-15,70087 B200,70087,100,80,,0,86,100
B-,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70061_2017-08-15,70087 C220,70087,66,75,75,0,80,100
A-,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70159_2017-08-15,70087 D300,70087,37,94,,0,90,100
B,Introduction to Psychological Science,G101,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81398_2017-08-15,70087 G101,70087,0,88,,0,83,100
P,Cooking Fundamentals,I600,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81387_2017-08-15,70087 I600,70087,100,100,,0,100,100
I,K2-Modern World 1,A100,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,70046_2017-08-15,70088 A100,70088,0,74,,0,61,44
I,K2-English 9,B100,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,70153_2017-08-15,70088 B100,70088,0,41,,0,36,35
I,K2-Math I,C120,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,70053_2017-08-15,70088 C120,70088,0,19,59,0,40,50
I,K2-Biology,D100,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,70157_2017-08-15,70088 D100,70088,0,81,,1,71,66
NP,Embodied BD,I221,6/15/2018 12:00:00 AM,pnp_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,81392_2017-08-15,70088 I221,70088,100,,,1,,57
NP,Identities (HS) (E),I289,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],I,82692_2017-08-15,70088 I289,70088,,,,0,0,
I,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[X],I,70170_2017-08-15,70091 A200,70091,0,69,,1,69,100
I,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,70111_2017-08-15,70091 B200,70091,0,66,,0,60,66
I,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,70061_2017-08-15,70091 C220,70091,0,,70,0,67,90
I,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,70072_2017-08-15,70091 D300,70091,12,68,,0,60,55
I,Introduction to Psychological Science,G101,6/15/2018 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,81398_2017-08-15,70091 G101,70091,0,87,,0,77,75
NP,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,81394_2017-08-15,70091 I300,70091,66,100,,1,93,80
C+,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,70170_2017-08-15,70094 A200,70094,0,80,,0,77,100
B-,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70111_2017-08-15,70094 B200,70094,66,78,,0,82,100
C-,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,70061_2017-08-15,70094 C220,70094,0,75,70,0,72,100
B,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,70132_2017-08-15,70094 D300,70094,0,90,,0,84,100
C+,K2-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,70127_2017-08-15,70094 E200,70094,0,,,0,79,100
P,Identities (HS) (E),I289,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,82692_2017-08-15,70094 I289,70094,,,,0,100,
P,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81394_2017-08-15,70094 I300,70094,66,94,,0,93,100
C,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,70161_2017-08-15,70096 A200,70096,0,74,,0,73,100
C,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,70131_2017-08-15,70096 B200,70096,0,78,,0,76,100
C,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,70113_2017-08-15,70096 C220,70096,0,78,72,0,73,100
B-,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70159_2017-08-15,70096 D300,70096,0,84,,0,80,100
B-,K2-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70127_2017-08-15,70096 E200,70096,0,,,0,81,100
B-,Intermediate Visual Arts East Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,81395_2017-08-15,70096 F503,70096,100,73,,0,81,100
P,Computer Science Discoveries (E),I016,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81393_2017-08-15,70096 I016,70096,,,,0,83,
C,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,70176_2017-08-15,70097 A200,70097,0,78,,0,76,100
C+,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,70131_2017-08-15,70097 B200,70097,0,80,,0,77,100
C-,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,70113_2017-08-15,70097 C220,70097,0,75,72,0,72,100
B-,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70159_2017-08-15,70097 D300,70097,0,86,,0,81,100
P,Independent Study,I106,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81388_2017-08-15,70097 I106,70097,100,76,,0,83,100
A-,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70170_2017-08-15,70098 A200,70098,13,97,,0,90,100
A,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70047_2017-08-15,70098 B200,70098,100,94,,0,96,100
A-,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70030_2017-08-15,70098 C220,70098,66,97,86,0,91,100
A,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70072_2017-08-15,70098 D300,70098,25,99,,0,93,100
A,Intermediate Visual Arts East Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81395_2017-08-15,70098 F503,70098,100,93,,0,95,100
P,Cooking Fundamentals,I600,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81387_2017-08-15,70098 I600,70098,100,100,,0,100,100
A-,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70170_2017-08-15,70103 A200,70103,73,90,,0,91,100
A,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70111_2017-08-15,70103 B200,70103,100,91,,0,94,100
B+,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,70030_2017-08-15,70103 C220,70103,83,80,87,0,87,100
A-,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70132_2017-08-15,70103 D300,70103,62,93,,0,92,100
A-,Intermediate Visual Arts East Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81395_2017-08-15,70103 F503,70103,100,87,,0,91,100
P,Computer Science Discoveries (E),I016,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81393_2017-08-15,70103 I016,70103,,,,0,92,
B,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,70161_2017-08-15,70108 A200,70108,0,93,,0,86,100
A-,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70111_2017-08-15,70108 B200,70108,100,89,,0,92,100
C+,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,70113_2017-08-15,70108 C220,70108,33,90,70,0,79,100
A-,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70159_2017-08-15,70108 D300,70108,37,97,,0,92,100
B,K2-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,70127_2017-08-15,70108 E200,70108,50,,,0,85,100
A+,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81396_2017-08-15,70108 F502,70108,100,98,,0,99,100
P,Girls on the Run,I195,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81397_2017-08-15,70108 I195,70108,100,92,,0,94,100
A+,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,70176_2017-08-15,70110 A200,70110,100,95,,0,97,100
A+,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,70131_2017-08-15,70110 B200,70110,100,98,,0,99,100
A,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70061_2017-08-15,70110 C220,70110,100,100,90,0,96,100
A+,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,70159_2017-08-15,70110 D300,70110,100,100,,0,100,100
A-,K2-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70127_2017-08-15,70110 E200,70110,100,,,0,92,100
A+,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81396_2017-08-15,70110 F502,70110,100,98,,0,99,100
A+,Human Rights ,G297,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81386_2017-08-15,70110 G297,70110,100,100,,0,100,100
A-,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70176_2017-08-15,70114 A200,70114,73,92,,0,92,100
A,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70134_2017-08-15,70114 B200,70114,100,92,,0,94,100
B-,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70061_2017-08-15,70114 C220,70114,83,78,76,0,82,100
A,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70132_2017-08-15,70114 D300,70114,25,100,,0,93,100
A,Introduction to Psychological Science,G101,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81398_2017-08-15,70114 G101,70114,100,91,,0,94,100
P,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81394_2017-08-15,70114 I300,70114,100,97,,0,98,100
A-,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70176_2017-08-15,70117 A200,70117,66,93,,0,92,100
A-,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70134_2017-08-15,70117 B200,70117,100,88,,0,92,100
B-,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70030_2017-08-15,70117 C220,70117,66,80,78,0,82,100
A-,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70132_2017-08-15,70117 D300,70117,37,97,,0,92,100
A-,K2-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70127_2017-08-15,70117 E200,70117,100,,,0,91,100
A,Intermediate Visual Arts East Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81395_2017-08-15,70117 F503,70117,100,92,,0,94,100
P,Computer Science Discoveries (E),I016,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81393_2017-08-15,70117 I016,70117,,,,0,93,
A,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70161_2017-08-15,70120 A200,70120,93,91,,0,93,100
A,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70134_2017-08-15,70120 B200,70120,100,90,,0,93,100
B,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,70088_2017-08-15,70120 C220,70120,66,70,87,0,83,100
A,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70050_2017-08-15,70120 D300,70120,87,95,,0,95,100
B+,K2-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,70059_2017-08-15,70120 E200,70120,100,,,0,88,100
A-,Intermediate Visual Arts East Bay,F503,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81395_2017-08-15,70120 F503,70120,100,87,,0,91,100
P,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81394_2017-08-15,70120 I300,70120,100,100,,0,100,100
B,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,70171_2017-08-15,70121 A200,70121,0,90,,0,84,100
A-,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70134_2017-08-15,70121 B200,70121,100,87,,0,91,100
B-,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,70061_2017-08-15,70121 C220,70121,66,80,76,0,81,100
B+,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,70050_2017-08-15,70121 D300,70121,12,96,,0,89,100
B+,K2-Spanish 2,E200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,70059_2017-08-15,70121 E200,70121,83,,,0,87,100
A-,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81396_2017-08-15,70121 F502,70121,100,88,,0,92,100
A-,Introduction to Psychological Science,G101,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81398_2017-08-15,70121 G101,70121,100,87,,0,91,100
A,K2-Modern World 2,A200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70170_2017-08-15,70122 A200,70122,73,93,,0,93,100
A,K2-English 10,B200,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,70111_2017-08-15,70122 B200,70122,100,90,,0,93,100
C+,K2-Math II,C220,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,70061_2017-08-15,70122 C220,70122,33,82,72,0,77,100
A-,K2-Physics,D300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,70132_2017-08-15,70122 D300,70122,25,95,,0,90,100
